name,id,vio_1,vio_2,vio_3,km,change_acc,avg_speed,collision,collided,max_acc,avg_acc,total_distance,annual_pay,csh_dis,final,payment_due,birth_date,phash
Dang Thi Xuan,BFT799349,4,1,0,123.47,497,113.25,1,0,0.44,0.21,4650,80000000,-2254928,77745072,16/10/24,12/9/86,494e487be049f46ba0645c9168f6e48b
Duong Thi Hoai,BFT455172,4,1,1,56.57,478,68.29,0,1,0.43,0.21,8009,65000000,-2398199.77,62396328,29/9/24,14/4/94,fdf22c7621ce83e95769317497f5df72
Dinh Van Loc,BFT197736,3,3,1,99.5,598,93.8,1,1,0.5,0.26,8203,75000000,1660590,76660590,29/9/24,1/11/90,0dbcd6511eeb57c1f6559779fb558fde
Dinh Van Quyen,BFT402380,4,2,2,125.63,565,104.19,1,0,0.87,0.24,10057,250000000,12984765.59,262425613,17/1/25,27/4/84,fbd8afeaab00e9dae99a6676fa9be230
Do Van Hoi,BFT450270,3,3,0,283.29,739,67.68,2,1,0.34,0.31,8369,80000000,1000853.942,80954740,6/7/24,19/5/86,4343e945d631b579efadb18c41e0a2b1
Ngo Thi Dung,BFT870195,2,2,0,169.6,539,105.42,2,0,0.63,0.33,7335,80000000,731572.695,80737582,15/4/25,28/11/84,0ce3ee07774386e91d04edf210eb957a
Pham Van Hue,BFT512079,3,2,2,6.23,304,117.31,0,1,0.6,0.13,7112,45000000,259970.8936,45253615,19/3/25,11/9/94,36f7ecc8778bb723bdd3532c60bcdecb
Tran Thi Yen,BFT923043,2,2,0,195.59,658,120.37,1,1,0.54,0.28,6009,75000000,452052,75433748,19/12/24,7/12/81,afe5a2645154a3e3001d681192f6aeea
Dinh Van Toan,BFT876140,2,2,0,76.81,706,87.09,2,1,0.58,0.3,7339,75000000,544167.6543,75505215,16/3/25,6/12/85,96984cd0cb39198e28f48bfd63cc009d
Do Van Luan,BFT699709,3,1,0,138.33,640,97.92,1,1,0.53,0.27,10918,80000000,-927487.2924,78979624,2/7/24,18/7/80,bcc1c837be0e66b4be4e46cce4d1a4d9
Hoang Van Bao,BFT660911,4,2,0,80.02,659,116.53,1,0,0.55,0.28,8697,92000000,400834.1975,92404721,26/9/24,21/3/88,ac1143a3e62cf1e1d5fffe98fd749f41
Hoang Thi Quyen,BFT989081,4,1,0,155.63,869,51.29,2,0,0.68,0.38,13115,65000000,194209.5012,65205774,2/7/24,27/11/87,958abb6e2db0e1a08f02cb7a618ee3cf
Dinh Thi Mai,BFT425720,2,0,0,89.14,758,86.18,2,0,0.61,0.32,9670,75000000,-1037138,73962863,14/7/24,6/1/81,a0891899070c0b701f76e7d7bb754a57
Bui Thi Hoa,BFT397017,3,2,0,148.69,738,76.06,2,2,0.34,0.31,9166,50000000,485923.686,50470303,1/5/25,7/6/87,079e54548b679f6f5ca5435d2b8c8090
Bui Van Quyen,BFT149404,3,2,1,98.28,880,108.97,2,0,0.68,0.38,13210,75000000,4863221,79863221,12/12/24,14/5/83,64f01a79e4ee6781539a010f13e2e4a3
Tran Van Hue,BFT179481,2,3,0,37.55,633,94.21,1,1,0.53,0.27,11710,75000000,-15595.228,74985773,6/10/24,13/7/82,80a6740ea7d71b42c221eca318c0ff16
Pham Thi Hien,BFT212213,3,0,1,45.92,620,77.9,1,2,0.52,0.27,12285,250000000,-1863037.794,248193525,27/6/24,18/3/89,d980be3fc557e25c71b2721d715a981d
Le Van Thai,BFT555986,3,3,0,250.38,568,70.43,1,1,0.94,0.25,16344,100000000,990519,100957301,1/12/24,7/6/86,74af1a43047eed24619998d5b70ea40f
Bui Thi Dung,BFT479023,3,2,1,80.15,538,86.13,2,1,0.63,0.33,11993,250000000,9313628,258532870,18/3/25,4/11/80,734ac6fb08a8e6244f999fd278c0dd80
Vu Thi Bao,BFT902810,1,3,1,129.97,715,112.67,0,1,0.58,0.3,4780,92000000,1514038.782,93643729,28/3/25,22/6/85,987689615532a19b4c4c0161aa5c5d8e
Truong Van Hoa,BFT933336,3,2,0,3.16,670,74.84,1,1,0.55,0.28,10681,80000000,-1169592.731,78691472,19/11/24,9/1/95,38bfefa9863b681cf246e31c3cc76682
Hoang Thi Tam,BFT825867,3,1,0,2.5,480,80.94,0,1,0.43,0.21,7518,75000000,-4681418,70318583,23/7/24,16/3/82,f62c12be66f3042036220aec2182a37a
Vu Van Y,BFT209764,0,1,2,170.4,545,103.19,1,1,0.47,0.24,6850,300000000,4016635.82,304010241,28/6/24,10/11/90,1e7fe3476ee2dfa13bcb2504836fc126
Vu Van Bao,BFT945034,3,0,0,140.71,554,88,1,2,0.48,0.24,9347,56000000,-1802679,54197321,30/7/24,24/12/82,11a9bbeec574bc846f9b5665a16dc1cf
Nguyen Thi Lieu,BFT516446,1,2,2,84.36,431,93.66,0,0,0.4,0.19,13584,200000000,-1701666.609,198157360,16/2/25,28/3/90,9f76e784742e8399b39e514c23cb1925
Tran Van Thai,BFT224287,5,3,0,46.72,585,55.3,1,1,0.5,0.25,10487,65000000,-1002065,63950497,25/11/24,19/9/88,ce0d95fd47b35b73cafcbcfd04a11015
Pham Thi Le,BFT483432,2,3,2,187.4,326,55.76,0,1,0.34,0.14,8217,80000000,-1821600,78178400,19/11/24,18/9/88,97cc658da04684b0c9556077f4bea02e
Pham Van Huu,BFT470300,2,2,2,42,634,93.81,1,0,0.53,0.27,10390,75000000,2121906.899,77134344,20/1/25,2/8/90,175f46a4c0ef14d97017f698cf2b6588
Tran Thi Linh,BFT464080,2,0,1,125.23,613,91.04,0,0,0.52,0.26,9774,75000000,-2490988.705,72388628,6/11/24,14/1/93,d45b8829ddfdf3656a554ebc770c26bf
Vu Thi Hong,BFT480213,3,2,0,238.83,568,69.98,1,1,1,0.25,8265,65000000,-397605.6,64539553,30/8/24,21/10/85,8d37e8b1181c4aed16cd804244fa3bf3
Pham Thi Thinh,BFT697949,5,3,1,62.79,703,123.28,2,1,0.57,0.3,9270,75000000,4978647.204,80561402,19/2/25,16/10/81,99c439acfa68f4a741472f9968937b3e
Dang Van Nhut,BFT982353,3,3,1,90.92,643,47.48,1,0,0.53,0.28,9006,250000000,-1544577.383,248703225,30/1/25,27/5/84,c2268c78ff6d822785f96d86a9d71729
Dinh Van Thinh,BFT792500,3,3,0,195.12,962,48.82,3,1,0.72,0.41,10554,80000000,3455113,83961377,21/1/25,17/2/86,c7bd97139e04374f517691c8f6c1c122
Duong Thi Kim,BFT197925,2,1,0,116.19,636,116.09,1,1,0.53,0.27,12347,75000000,-553420.716,74548800,23/12/24,25/3/82,fdc9dbb44f176e8aee6c9fa7727f53b3
Nguyen Thi Cam,BFT235944,2,3,0,567,454,112.33,0,0,0.41,0.2,8723,87000000,-1763331.236,85330653,19/5/25,30/10/90,8bfc88399b9afaf5ebc4609007106d01
Duong Van Nam,BFT973952,2,2,1,279.81,602,93.41,1,1,0.51,0.26,10081,100000000,1402905.45,101490087,15/1/25,26/4/84,c6964ba50d8eeb88d84f1f664da96890
Pham Van Thong,BFT700611,2,1,0,92.42,372,121.06,0,1,0.47,0.17,8492,92000000,-4928814.732,87613974,21/8/24,4/2/80,42ae47e0399e7cb9711403412298938b
Truong Thi Quang,BFT769600,7,5,1,166.1,694,81.34,2,1,0.57,0.29,12087,87000000,6695322,94307708,22/10/24,21/5/83,07d6607523665741ad5914e2442dbdfd
Do Van Dong,BFT856480,4,2,1,427.45,452,102.61,0,1,0.41,0.19,12630,65000000,102908.9124,65091580,19/4/25,19/5/86,a1e38d0ddbca6f7306087d69791027cc
Bui Van Man,BFT314096,8,2,2,162.95,527,71.95,1,0,0.46,0.23,12915,75000000,2499292.558,77612683,10/10/24,14/4/85,382e09d6998df8d28ed516cc9c02b844
Duong Thi Dao,BFT427704,3,1,0,186.03,725,83.4,2,1,0.59,0.31,11336,250000000,1896537.452,251763680,30/4/25,21/1/90,ae15019bd99bc22112e4146684afeb3d
Bui Van Thanh,BFT475054,1,1,0,32.57,930,83.39,3,1,0.71,0.4,7739,50000000,1460469,51484669,3/8/24,12/2/86,91f5e72995932ed50a2178dcbd88c3a5
Nguyen Van Toan,BFT243074,2,2,1,125.85,652,97.21,1,1,0.54,0.28,12339,56000000,1056002,57107617,19/11/24,22/2/87,247bceb408cd26b26632a9ca83e820d0
Tran Thi Truc,BFT833150,4,2,0,117.45,709,102.76,2,1,0.58,0.3,12257,75000000,2285267.602,77205431,17/1/25,19/9/87,3b306844400b14355f82a3665f2ed87a
Dinh Thi Dien,BFT260114,3,2,0,79.58,255,69.51,0,0,0.35,0.11,12019,56000000,-4309367.872,51472294,6/8/24,11/1/82,8f63747b1186120574668d72cf922712
Do Van Khanh,BFT457215,4,1,1,100.19,476,150.4,0,1,0.42,0.21,5269,92000000,414167.421,92421845,8/10/24,6/5/81,7608b36954c3a1f78d912365f70f81f6
Dang Van Cong,BFT132906,2,2,1,164.51,538,70.14,2,1,0.63,0.33,13437,56000000,1446973,57397097,29/11/24,3/6/88,918dc358963903ddb378c7311772ab1a
Dang Van Bich,BFT110237,1,2,1,114.94,715,59.54,0,1,0.58,0.3,8773,80000000,-1525162.62,78442272,24/4/25,8/6/96,24b52467418adee7d8ee23ee3b7b3258
Truong Thi Hoai,BFT619469,1,1,1,238.74,567,133.45,1,1,0.88,0.25,10111,80000000,2314404.245,82511629,14/5/25,29/9/84,efc3352b432fe4fc7d4d9afa17c16fbe
Truong Thi Phuong,BFT255882,2,2,0,179.47,859,105.43,2,0,0.67,0.37,10646,80000000,2591042.294,82647294,21/3/25,13/9/85,0048d9b436267d11a30c603fd849dc38
Le Van An,BFT427672,1,3,2,133.14,713,95,0,1,0.58,0.3,11353,80000000,2830313.884,83002030,3/9/24,2/5/00,54df82c7be4e6878227270836678b31d
Le Van Hoi,BFT701922,2,1,2,103.88,671,76.45,1,1,0.55,0.29,11584,250000000,5657661.319,255456323,6/2/25,11/10/89,d3b554a4495d08d08e43c6c139f8d2e6
Hoang Van Quang,BFT622840,3,3,1,65.84,396,108.37,0,0,0.38,0.17,13298,92000000,-998338,91001662,9/5/25,4/2/85,6f7960be581ffff343491affd866b80e
Do Thi Nu,BFT249401,7,2,1,112.77,693,135.68,2,1,0.56,0.29,9492,50000000,3708562.004,53923989,18/12/24,26/10/82,f50aecb7d15170cdea3e8c6078682715
Nguyen Van Xuan,BFT382371,3,1,0,148.25,657,49.15,1,1,0.54,0.28,12447,92000000,-3360521,88639479,27/9/24,29/6/84,7884fe344407e6cd7cef029df071655a
Ho Thi Hao,BFT163898,3,1,0,106.48,291,79.58,0,0,0.59,0.12,14419,65000000,-4509480.239,60308001,13/8/24,2/7/96,e2c193933bb6a94b788ec4cf26010c47
Duong Thi Mai,BFT231288,5,2,0,127.93,822,61.69,2,1,0.66,0.36,3456,250000000,3589496.171,253956515,26/11/24,13/12/02,c33bd99ba1bd1fe00416380730ea750a
Le Van Khoa,BFT183273,1,3,0,90.08,572,72.67,1,1,0.49,0.25,5757,65000000,-1776083.514,63289597,4/9/24,6/2/85,4abe328bb6aac9ff2da321a9741c32db
Truong Van Tu,BFT598334,3,3,0,77.24,421,87.99,0,2,0.4,0.18,14827,92000000,-2557307.873,89409584,9/8/24,24/2/86,ae345cd8fbed59c620a0dac77dfd2180
Bui Van Huan,BFT789184,4,2,1,74.18,514,90.47,1,2,0.45,0.22,7750,56000000,557888.848,56551406,2/4/25,18/2/89,d617a91e378f5708faf6ae757cf26947
Do Van Bao,BFT666874,5,1,1,31.97,,97.19,1,2,0.52,0.27,16136,400000000,10442219.72,410260432,26/1/25,6/3/85,d33110381ebcbe8f7e452383430f10bf
Nguyen Thi Thuong,BFT604736,3,2,1,210.33,491,93.5,0,0,0.43,0.21,7755,87000000,-1815716.612,85181143,11/11/24,19/7/83,0e9bef0ae34148eee9ef566c3edbbc6b
Vu Van Phong,BFT573189,1,2,1,134.83,765,102.05,2,2,0.62,0.32,9141,250000000,11786298.59,262681983,19/5/25,16/6/81,3f9a1cc450c1f2a7e378bf5f4b5056c3
Duong Thi Phuong,BFT159069,,,2,102.4,646,51.99,,0,0.54,,,87000000,-479378.15,86518098,28/2/25,14/3/91,706f411b94eb49e91471a3a95eb9d2fd
Le Van Hieu,BFT309573,2,1,1,162.87,422,60.04,0,1,0.4,0.18,11695,80000000,-4218760.699,75800936,21/7/24,6/11/84,91743c2e8a33847741f069727b5534ab
Truong Van Lieu,BFT590321,5,1,1,179.73,472,131.8,0,1,0.42,0.2,11768,100000000,533843,100533843,6/3/25,14/10/86,57dc7ac51185eabfa1c9b93059fe1a3f
Dang Thi Hong,BFT171495,0,,,119.65,673,75.2,1,,,0.29,12097,80000000,-2364944.107,77364136,18/3/25,13/6/82,b4797a75f9b2b7f636c6124346a84041
Dang Van Nhan,BFT948104,3,2,1,148.34,844,124.09,2,1,0.66,0.36,8239,56000000,4254016.621,60072778,18/6/24,7/6/88,b248b193a4a8db42e0b4565cdb85741c
